"","GEOID","median_rent","total_pop","pct_white","pct_black","pct_asian","median_hh_income","pct_renter","median_year_built_renter","aggregate_rooms","median_rooms","total_hh","pct_family","pct_unemployed","pct_rent_burdened"
"267","42101027700",NA,5489,1.91291674257606,91.4009837857533,2.47768263800328,NA,36.8055555555556,1957,2804,5.6,2448,52.328431372549,0.78125,65.5937846836848
"268","42101027800",803,5271,2.42838171125024,92.9994308480364,0.037943464238285,33655,66.858152894388,1938,2328,4.9,2263,50.9500662836942,10.2389078498294,47.5875743555849
"269","42101027901",1171,3241,0.0925640234495526,97.5933353903116,0,36135,46.2626262626263,1954,1671,6.2,1485,54.7474747474747,1.41843971631206,64.3377001455604
"270","42101027902",1077,4968,30.1529790660225,59.4806763285024,2.31481481481481,44509,65.6274980015987,1959,1281,5.8,1251,50.599520383693,9.48352626892253,63.0937880633374
"271","42101028000",792,4165,0.600240096038415,95.4141656662665,0,36463,30.5209513023783,1978,1940,5.9,1766,50.5096262740657,10.2941176470588,93.8775510204082
"272","42101028100",999,3187,10.0721681832444,86.3508001255099,0,55313,22.1843003412969,1952,1931,6,1758,49.3742889647326,6.98101653398653,71.025641025641
"273","42101028200",1172,5131,3.39115182225687,87.195478464237,7.63983628922237,34420,52.8109028960818,1965,2386,5.7,2348,52.8534923339012,16.2422184493492,72.3387096774194
"274","42101028300",1015,6266,10.6287902968401,74.8324289818066,4.03766358123205,37300,49.9415204678363,1938,2989,6.2,2565,44.4444444444444,6.96969696969697,60.1092896174863
"275","42101028400",1131,3336,6.71462829736211,73.8908872901679,1.19904076738609,28236,37.3205741626794,1942,1498,6.5,1463,61.1756664388243,15.8909574468085,41.5750915750916
"276","42101028500",1065,2625,1.79047619047619,44.2285714285714,11.847619047619,NA,39.5004625346901,1964,1182,6.3,1081,40.9805735430157,13.5815991237678,56.440281030445
"277","42101028600",1325,7170,4.72803347280335,36.4435146443515,9.34449093444909,60892,31.0769230769231,1943,2714,6,2600,69.4230769230769,7.54242614707731,50.7425742574257
"278","42101028700",1271,2345,14.456289978678,24.3070362473348,2.64392324093817,26707,51.984126984127,1941,878,5.9,756,67.3280423280423,5.35491905354919,81.4249363867685
